,polarity,tweet_Id,date,fulltweet
1944,0.0,1459358502254792704,2021-11-13T03:12:35.000Z,u even watch show anymore tbh showed poor judgement entirety u
1945,0.0,1459358504238477318,2021-11-13T03:12:35.000Z,keep name
1946,0.0,1459358516523769859,2021-11-13T03:12:38.000Z,keep name
1948,0.0,1459358570097655814,2021-11-13T03:12:51.000Z,keep name
1949,0.0,1459358602276356099,2021-11-13T03:12:59.000Z,moviebob obviously u another highly trained legal expert u f please explain class get around double protection u f also state statute capital case doesn u start county u f
1951,0.0,1459358657292947465,2021-11-13T03:13:12.000Z,keep name
1954,0.0,1459358709172240391,2021-11-13T03:13:24.000Z,keep name
1955,0.0,1459358724737409027,2021-11-13T03:13:28.000Z,keep name
1956,0.0,1459358760279973889,2021-11-13T03:13:36.000Z,keep name
1957,0.0,1459358762758721543,2021-11-13T03:13:37.000Z,keep name
1958,0.0,1459358787970781185,2021-11-13T03:13:43.000Z,keep name
1959,0.0,1459358836926529537,2021-11-13T03:13:54.000Z,celebrity guest hosting requirement high iq mean contestant sure but not think celebrity host requirements able read celebrity
1960,0.0,1459358840353394691,2021-11-13T03:13:55.000Z,keep name
1961,0.0,1459358844417724425,2021-11-13T03:13:56.000Z,keep name
1962,0.0,1459358844665147397,2021-11-13T03:13:56.000Z,keep name
1964,0.0,1459358862423822338,2021-11-13T03:14:01.000Z,keep name
1965,0.0,1459358885567877127,2021-11-13T03:14:06.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1966,0.0,1459358913963384835,2021-11-13T03:14:13.000Z,keep name
1968,0.0,1459358948360802304,2021-11-13T03:14:21.000Z,keep name
1971,0.0,1459358978169835524,2021-11-13T03:14:28.000Z,end show fix management alex passed trashin iconic show subpar hosts anyway wave fan base felicia
1974,0.0,1459359006992986117,2021-11-13T03:14:35.000Z,keep name
1976,0.0,1459359043705880579,2021-11-13T03:14:44.000Z,keep name
1977,0.0,1459359053516349440,2021-11-13T03:14:46.000Z,keep name
1978,0.0,1459359054896107524,2021-11-13T03:14:46.000Z,keep name
1981,0.0,1459359077377605640,2021-11-13T03:14:52.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1982,0.0,1459359111313829891,2021-11-13T03:15:00.000Z,keep name
1983,0.0,1459359116577718272,2021-11-13T03:15:01.000Z,keep name
1984,0.0,1459359118913908739,2021-11-13T03:15:02.000Z,ken mediocre yes countless games but host lacks charisma charm u giving watching paint dry u
1985,0.0,1459359126992080903,2021-11-13T03:15:04.000Z,keep name
1986,0.0,1459359158134878215,2021-11-13T03:15:11.000Z,not tag guy say inferior discussing favoribity seriously makes look like hole
1987,0.0,1459359158663266307,2021-11-13T03:15:11.000Z,keep name
1988,0.0,1459359170587619330,2021-11-13T03:15:14.000Z,myak part cdm myanmar never easy un ambassador parents served warrant son th u
1990,0.0,1459359174698184704,2021-11-13T03:15:15.000Z,something bad happened
1991,0.0,1459359204255412225,2021-11-13T03:15:22.000Z,man people made nicest man planet angry
1994,0.0,1459359251168649217,2021-11-13T03:15:33.000Z,correct worry business might diabetic limping along losing leg evicted roach infested apartment n nbut broadcasting someone else business make make sense
1995,0.0,1459359407209385996,2021-11-13T03:16:10.000Z,keep name
1996,0.0,1459359428369694721,2021-11-13T03:16:15.000Z,keep name
1997,0.0,1459359438339518465,2021-11-13T03:16:18.000Z,not want people tagging show bitter
1998,0.0,1459359471424065536,2021-11-13T03:16:26.000Z,keep name
1999,0.0,1459359472107900937,2021-11-13T03:16:26.000Z,never
2000,0.0,1459359510019985410,2021-11-13T03:16:35.000Z,keep name
2001,0.0,1459359528324116484,2021-11-13T03:16:39.000Z,keep name
2003,0.0,1459359568769826821,2021-11-13T03:16:49.000Z,keep name
2004,0.0,1459359586864054272,2021-11-13T03:16:53.000Z,keep name
2009,0.0,1459359677549105155,2021-11-13T03:17:15.000Z,keep name
2012,0.0,1459359716073746434,2021-11-13T03:17:24.000Z,keep name
2013,0.0,1459359779911049216,2021-11-13T03:17:39.000Z,keep name
2014,0.0,1459359823418507264,2021-11-13T03:17:50.000Z,keep name
2015,0.0,1459359836571770885,2021-11-13T03:17:53.000Z,keep name
2016,0.0,1459359836680998913,2021-11-13T03:17:53.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
2017,0.0,1459359849750450177,2021-11-13T03:17:56.000Z,agree howard not getting vaccine putting everyone come contact
2019,0.0,1459359854305366020,2021-11-13T03:17:57.000Z,u f u f failed military experiment global conspiracy spanning decades two parallel worlds coll u
2021,0.0,1459359897804423171,2021-11-13T03:18:07.000Z,keep name
2024,0.0,1459359948442415114,2021-11-13T03:18:19.000Z,not want people tagging show bitter
2025,0.0,1459359970001051651,2021-11-13T03:18:25.000Z,keep name
2026,0.0,1459360029316890631,2021-11-13T03:18:39.000Z,u f u f failed military experiment global conspiracy spanning decades two parallel worlds coll u
2028,0.0,1459360042818306050,2021-11-13T03:18:42.000Z,keep name
2030,0.0,1459360061612969986,2021-11-13T03:18:46.000Z,keep name
2031,0.0,1459360075659857923,2021-11-13T03:18:50.000Z,keep name
2033,0.0,1459360081049526276,2021-11-13T03:18:51.000Z,wife tried put day like hell no absolutely not king literacy
2034,0.0,1459360097034018818,2021-11-13T03:18:55.000Z,keep name
2035,0.0,1459360119783714817,2021-11-13T03:19:00.000Z,oh gon na get eaten alive snitch tag lmao
2036,0.0,1459360171365392391,2021-11-13T03:19:13.000Z,keep name
2039,0.0,1459360273798770689,2021-11-13T03:19:37.000Z,judge schroeder keeps getting worse horrific n nno mistrial not cards stunt u
2040,0.0,1459360327230017537,2021-11-13T03:19:50.000Z,keep name
2041,0.0,1459360365540777985,2021-11-13T03:19:59.000Z,keep name
2042,0.0,1459360376953393153,2021-11-13T03:20:02.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
2045,0.0,1459360416790769666,2021-11-13T03:20:11.000Z,keep name
2048,0.0,1459360484138917893,2021-11-13T03:20:27.000Z,keep name
2049,0.0,1459360488450572289,2021-11-13T03:20:28.000Z,keep name
2050,0.0,1459360490199687171,2021-11-13T03:20:29.000Z,keep name
2051,0.0,1459360560986812421,2021-11-13T03:20:46.000Z,keep name
2052,0.0,1459360574744109057,2021-11-13T03:20:49.000Z,played fool card passed king loss n ntime future seasons cancelled n nshall place bets kinda like dead pool tv shows
2055,0.0,1459360613671575559,2021-11-13T03:20:58.000Z,keep name
2056,0.0,1459360662149373952,2021-11-13T03:21:10.000Z,man u hosting proves democracy isn u real
2057,0.0,1459360664196055040,2021-11-13T03:21:10.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
2058,0.0,1459360670537990144,2021-11-13T03:21:12.000Z,keep name
2059,0.0,1459360692092342278,2021-11-13T03:21:17.000Z,think doj not bring charges since bannon got trump pardon right not inclusive bannon federal crimes time nif otherwise like manafort double applies but manafort dj applied simultaneous state crimes weird
2061,0.0,1459360772597952520,2021-11-13T03:21:36.000Z,keep name
2062,0.0,1459360817455976450,2021-11-13T03:21:47.000Z,keep name
2063,0.0,1459360821226651653,2021-11-13T03:21:48.000Z,keep name
2064,0.0,1459360861815021569,2021-11-13T03:21:57.000Z,keep name
2065,0.0,1459360872564871171,2021-11-13T03:22:00.000Z,literally passed white guy executive power like not know people pay attention world around but happens like lot people getting sick
2066,0.0,1459360910368075777,2021-11-13T03:22:09.000Z,keep name
2067,0.0,1459360910640922628,2021-11-13T03:22:09.000Z,keep name
2068,0.0,1459360948087672833,2021-11-13T03:22:18.000Z,keep name
2069,0.0,1459361002760331266,2021-11-13T03:22:31.000Z,keep name
2070,0.0,1459361009278373893,2021-11-13T03:22:32.000Z,keep name
2074,0.0,1459361114970546176,2021-11-13T03:22:58.000Z,keep name
2075,0.0,1459361122478432258,2021-11-13T03:22:59.000Z,keep name
2076,0.0,1459361158301896706,2021-11-13T03:23:08.000Z,keep name
2077,0.0,1459361171077799938,2021-11-13T03:23:11.000Z,good job ruining iconic brand decades universal love appreciation
2078,0.0,1459361183043973122,2021-11-13T03:23:14.000Z,keep name
2079,0.0,1459361187028602881,2021-11-13T03:23:15.000Z,many unanswered clues episode u
2080,0.0,1459361199536148483,2021-11-13T03:23:18.000Z,keep name
2081,0.0,1459361215382122496,2021-11-13T03:23:22.000Z,vanb yeah due process double things constitution side note themyou know smh
2083,0.0,1459361229181308936,2021-11-13T03:23:25.000Z,still not charge charges may found not guilty n double applies feds well state court
2084,0.0,1459361253055414280,2021-11-13T03:23:31.000Z,planet warms many protected areas become less suited types organisms ecosystems created u
2085,0.0,1459361256918425600,2021-11-13T03:23:31.000Z,keep name
2086,0.0,1459361280008101888,2021-11-13T03:23:37.000Z,keep name
2087,0.0,1459361280385437697,2021-11-13T03:23:37.000Z,keep name
2088,0.0,1459361311897358342,2021-11-13T03:23:45.000Z,keep name
2091,0.0,1459361387411501056,2021-11-13T03:24:03.000Z,isnt bean dad antisemitic dude
2092,0.0,1459361405241548800,2021-11-13T03:24:07.000Z,keep name
2093,0.0,1459361461348843525,2021-11-13T03:24:20.000Z,every year dozens pregnant women xa die childbirth indiana hundreds almost die indystar spent u
2094,0.0,1459361468801949701,2021-11-13T03:24:22.000Z,keep name
2095,0.0,1459361469573869570,2021-11-13T03:24:22.000Z,keep name
2096,0.0,1459361475496222723,2021-11-13T03:24:24.000Z,keep name
2097,0.0,1459361482660098050,2021-11-13T03:24:25.000Z,keep name
2099,0.0,1459361494576078849,2021-11-13T03:24:28.000Z,kind thing continues give f fia black eye lack common sense laughing stock one
2100,0.0,1459361496584974342,2021-11-13T03:24:29.000Z,hard pass jennings personally
2101,0.0,1459361510585778177,2021-11-13T03:24:32.000Z,keep name
2102,0.0,1459361522015252488,2021-11-13T03:24:35.000Z,keep name
2103,0.0,1459361528281501703,2021-11-13T03:24:36.000Z,keep name
2107,0.0,1459361572481126402,2021-11-13T03:24:47.000Z,not want people tagging show bitter
2109,0.0,1459361595943915522,2021-11-13T03:24:52.000Z,bullshit scare tactics boost lib polling aresholes pathetic n nin addition bullshit puts trading position desperate join lib economic vandalism past years
2110,0.0,1459361596245889030,2021-11-13T03:24:52.000Z,completely mediocre n nand also x better levar terrible stint wish people would quit bringing name discussion
2111,0.0,1459361607297998848,2021-11-13T03:24:55.000Z,keep name
2112,0.0,1459361607344078856,2021-11-13T03:24:55.000Z,keep name
2114,0.0,1459361630412673024,2021-11-13T03:25:00.000Z,edmktg host search helped us learn team post alex trebek traaaaaassssh levar u
2115,0.0,1459361640613298177,2021-11-13T03:25:03.000Z,bigger better u ufe f
2116,0.0,1459361661752680452,2021-11-13T03:25:08.000Z,keep name
2117,0.0,1459361691834073093,2021-11-13T03:25:15.000Z,keep name
2118,0.0,1459361709018152963,2021-11-13T03:25:19.000Z,ken charisma day old mcdonalds french fry
2120,0.0,1459361752773136384,2021-11-13T03:25:30.000Z,keep name
2121,0.0,1459361771966316548,2021-11-13T03:25:34.000Z,keep name
2123,0.0,1459361820850987016,2021-11-13T03:25:46.000Z,keep name
2127,0.0,1459361902333767680,2021-11-13T03:26:05.000Z,keep name
2128,0.0,1459361916296519680,2021-11-13T03:26:09.000Z,nyc good job ruining iconic brand decades universal love appreciation
2129,0.0,1459361928170590208,2021-11-13T03:26:11.000Z,keep name
2130,0.0,1459361929793880066,2021-11-13T03:26:12.000Z,keep name
2131,0.0,1459361931807047684,2021-11-13T03:26:12.000Z,keep name
2133,0.0,1459361986731511808,2021-11-13T03:26:25.000Z,keep name
2134,0.0,1459361998710452224,2021-11-13T03:26:28.000Z,keep name
2135,0.0,1459362013323399173,2021-11-13T03:26:32.000Z,keep name
2137,0.0,1459362029014237184,2021-11-13T03:26:36.000Z,people would tune trump hosting think entertaining would much needs money u lie correct answers blame liberals
2138,0.0,1459362049734156288,2021-11-13T03:26:40.000Z,keep name
2139,0.0,1459362077156392963,2021-11-13T03:26:47.000Z,husband watched every night years passed last tv show watched together alex diagnosed went back watching host fiasco done good
2140,0.0,1459362078058233858,2021-11-13T03:26:47.000Z,keep name
2141,0.0,1459362093702991875,2021-11-13T03:26:51.000Z,keep name
2142,0.0,1459362120257179658,2021-11-13T03:26:57.000Z,keep name
2143,0.0,1459362146802978816,2021-11-13T03:27:04.000Z,keep name
2147,0.0,1459362225567764482,2021-11-13T03:27:22.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
2148,0.0,1459362234702843907,2021-11-13T03:27:25.000Z,downunder hard talk ridley career may needs worry get right important thing waller playing not close even though gesicki stud
2149,0.0,1459362254852403201,2021-11-13T03:27:29.000Z,keep name
2150,0.0,1459362260393021445,2021-11-13T03:27:31.000Z,keep name
2151,0.0,1459362264008429569,2021-11-13T03:27:32.000Z,try watch little television possible horrible decision help lot
2152,0.0,1459362265128439815,2021-11-13T03:27:32.000Z,trust nhim always n nher love nhim big time n nnow let go summon ancientsthe alchemy u
2154,0.0,1459362308619223040,2021-11-13T03:27:42.000Z,keep name
2155,0.0,1459362321868808192,2021-11-13T03:27:45.000Z,keep name
2156,0.0,1459362356677386242,2021-11-13T03:27:54.000Z,keep name
2157,0.0,1459362420271554561,2021-11-13T03:28:09.000Z,nyc good job ruining iconic brand decades universal love appreciation
2159,0.0,1459362481793605635,2021-11-13T03:28:23.000Z,keep name
2160,0.0,1459362494196113421,2021-11-13T03:28:26.000Z,keep name
2161,0.0,1459362545802776578,2021-11-13T03:28:39.000Z,keep name
2162,0.0,1459362548268953603,2021-11-13T03:28:39.000Z,would not want associated jennings guy either
2163,0.0,1459362551620382726,2021-11-13T03:28:40.000Z,nyc good job ruining iconic brand decades universal love appreciation
2165,0.0,1459362621241520135,2021-11-13T03:28:57.000Z,keep name
2171,0.0,1459362774421807104,2021-11-13T03:29:33.000Z,need new legislation makes illegal file malign frivolous lawsuits against independent media outlets journalists attacks put free press
2174,0.0,1459362895200931843,2021-11-13T03:30:02.000Z,gotten kind yikes
2176,0.0,1459362934086258694,2021-11-13T03:30:11.000Z,keep name
2178,0.0,1459362955305406464,2021-11-13T03:30:16.000Z,keep name
2180,0.0,1459363022510641154,2021-11-13T03:30:32.000Z,keep name
2182,0.0,1459363100172292097,2021-11-13T03:30:51.000Z,keep name
2183,0.0,1459363108015816710,2021-11-13T03:30:53.000Z,keep name
2184,0.0,1459363114365894656,2021-11-13T03:30:54.000Z,keep name
2185,0.0,1459363126370082820,2021-11-13T03:30:57.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
2186,0.0,1459363162579513346,2021-11-13T03:31:06.000Z,lol bitter
2188,0.0,1459363185618735106,2021-11-13T03:31:11.000Z,u f u f failed military experiment global conspiracy spanning decades two parallel worlds coll u
2190,0.0,1459363190953893890,2021-11-13T03:31:13.000Z,keep name
2191,0.0,1459363203486474241,2021-11-13T03:31:16.000Z,theekword liberalism green energy n nthe poor worst affected ecological collapse entire island nations dan u
2195,0.0,1459363260264853504,2021-11-13T03:31:29.000Z,punishing americans putting seniors barely getting good people idiots
2196,0.0,1459363260562653189,2021-11-13T03:31:29.000Z,keep name
2197,0.0,1459363289700384768,2021-11-13T03:31:36.000Z,keep name
2199,0.0,1459363321795252230,2021-11-13T03:31:44.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
2200,0.0,1459363346638065667,2021-11-13T03:31:50.000Z,keep name
2202,0.0,1459363417018580997,2021-11-13T03:32:06.000Z,keep name
2203,0.0,1459363436068950018,2021-11-13T03:32:11.000Z,sit racists butt somewhere coz not know body care but
2204,0.0,1459363445128585221,2021-11-13T03:32:13.000Z,mr burton not want none curse going
2205,0.0,1459363465886326786,2021-11-13T03:32:18.000Z,keep name
2206,0.0,1459363496160907271,2021-11-13T03:32:25.000Z,watered language latest text loss damage puts cop
2207,0.0,1459363505073577987,2021-11-13T03:32:27.000Z,john wall may not play anyone nba season fansided nba
2208,0.0,1459363518969532425,2021-11-13T03:32:31.000Z,keep name
2209,0.0,1459363533553115137,2021-11-13T03:32:34.000Z,keep name
2211,0.0,1459363575357710338,2021-11-13T03:32:44.000Z,levar said f k
2212,0.0,1459363576188215296,2021-11-13T03:32:44.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
2213,0.0,1459363596375314432,2021-11-13T03:32:49.000Z,keep name
2217,0.0,1459363752910929921,2021-11-13T03:33:27.000Z,em dang typo u f u f
2218,0.0,1459363789015592966,2021-11-13T03:33:35.000Z,keep name
2220,0.0,1459363809588662275,2021-11-13T03:33:40.000Z,levar actually good production purposely tried sabotage editing putting against olympics sinking ship riddle problematic people ex producer ken jennings quite frankly show beneath u f
